file,chosen,html_bytes,ocr_bytes,html_path,ocr_path
katturaigal/avarum_thamizhar.md,ocr,803,28476,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/avarum_thamizhar.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/avarum_thamizhar.md
katturaigal/avungsan.md,ocr,779,27394,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/avungsan.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/avungsan.md
katturaigal/ayvar_vazhakku.md,ocr,797,5060,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ayvar_vazhakku.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ayvar_vazhakku.md
katturaigal/ayyo_athuvum.md,ocr,791,3211,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ayyo_athuvum.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ayyo_athuvum.md
katturaigal/ayyo_yazh.md,ocr,782,2975,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ayyo_yazh.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ayyo_yazh.md
katturaigal/azhagana_silai.md,ocr,797,11624,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/azhagana_silai.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/azhagana_silai.md
katturaigal/bajagovindam.md,ocr,791,27359,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bajagovindam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/bajagovindam.md
katturaigal/balae_aal.md,ocr,782,8465,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/balae_aal.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/balae_aal.md
katturaigal/balapadam.md,ocr,782,76718,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/balapadam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/balapadam.md
katturaigal/bali.md,ocr,767,51282,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bali.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/bali.md
katturaigal/barnatsha_vaemumam.md,ocr,809,34395,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/barnatsha_vaemumam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/barnatsha_vaemumam.md
katturaigal/bernatsha.md,ocr,782,11430,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bernatsha.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/bernatsha.md
katturaigal/bharathan_ezhuthiya.md,ocr,812,20839,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bharathan_ezhuthiya.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/bharathan_ezhuthiya.md
katturaigal/bharathan_ezhuthiya2.md,ocr,815,14361,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bharathan_ezhuthiya2.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/bharathan_ezhuthiya2.md
katturaigal/bharathazhvar.md,ocr,794,9623,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bharathazhvar.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/bharathazhvar.md
katturaigal/boodevar.md,ocr,779,44055,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/boodevar.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/boodevar.md
katturaigal/burma_tharum.md,ocr,791,22886,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/burma_tharum.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/burma_tharum.md
katturaigal/burmavai_paarungal.md,ocr,809,22127,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/burmavai_paarungal.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/burmavai_paarungal.md
katturaigal/cdnaayagam.md,ocr,785,2692,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/cdnaayagam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/cdnaayagam.md
katturaigal/chandiran_marai.md,ocr,800,8041,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/chandiran_marai.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/chandiran_marai.md
katturaigal/cheche.md,ocr,773,16896,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/cheche.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/cheche.md
katturaigal/chennayil_bamba.md,ocr,800,3854,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/chennayil_bamba.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/chennayil_bamba.md
katturaigal/chennayil_thozhar.md,ocr,806,2551,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/chennayil_thozhar.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/chennayil_thozhar.md
katturaigal/corp_alangolam.md,ocr,797,20214,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/corp_alangolam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/corp_alangolam.md
katturaigal/culcutta_kaichal.md,ocr,803,25426,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/culcutta_kaichal.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/culcutta_kaichal.md
katturaigal/culcutta_rasagulla.md,ocr,809,20339,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/culcutta_rasagulla.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/culcutta_rasagulla.md
katturaigal/cyprus.md,ocr,773,7429,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/cyprus.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/cyprus.md
katturaigal/dalmiyapuram.md,ocr,794,14635,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dalmiyapuram.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/dalmiyapuram.md
katturaigal/delhi_kuttu.md,ocr,788,20833,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/delhi_kuttu.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/delhi_kuttu.md
katturaigal/devaleelaigal.md,ocr,711,33607,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/devaleelaigal.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/devaleelaigal.md
katturaigal/dhayavu_dhatchanyam.md,ocr,812,30395,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dhayavu_dhatchanyam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/dhayavu_dhatchanyam.md
katturaigal/ditto.md,ocr,770,21527,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ditto.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ditto.md
katturaigal/dravida_munnetra.md,ocr,803,53270,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dravida_munnetra.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/dravida_munnetra.md
katturaigal/dravidamaniyin.md,ocr,797,2658,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dravidamaniyin.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/dravidamaniyin.md
katturaigal/dravidarum.md,ocr,785,33641,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dravidarum.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/dravidarum.md
katturaigal/edakku_panni.md,ocr,791,26205,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/edakku_panni.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/edakku_panni.md
katturaigal/ellam_eesan.md,ocr,788,10446,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ellam_eesan.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ellam_eesan.md
katturaigal/en_nandri.md,ocr,782,976,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/en_nandri.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/en_nandri.md
katturaigal/en_vaazhthu.md,ocr,788,6863,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/en_vaazhthu.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/en_vaazhthu.md
katturaigal/enathu_vaendugol.md,ocr,803,14277,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/enathu_vaendugol.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/enathu_vaendugol.md
katturaigal/engae_engae.md,ocr,788,47633,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/engae_engae.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/engae_engae.md
katturaigal/engum_erodu.md,ocr,788,30329,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/engum_erodu.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/engum_erodu.md
katturaigal/erode_kaana.md,ocr,788,6824,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/erode_kaana.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/erode_kaana.md
katturaigal/ethanum_pithanum.md,ocr,803,12757,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ethanum_pithanum.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ethanum_pithanum.md
katturaigal/ethu.md,ocr,767,20157,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ethu.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ethu.md
katturaigal/ezhil_dravidam.md,ocr,797,5802,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ezhil_dravidam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ezhil_dravidam.md
katturaigal/ezhugirathu.md,ocr,788,41158,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ezhugirathu.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ezhugirathu.md
katturaigal/ezhuthalar_manadu.md,ocr,806,8860,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ezhuthalar_manadu.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ezhuthalar_manadu.md
katturaigal/farook.md,ocr,773,5163,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/farook.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/farook.md
katturaigal/ganabaadi.md,ocr,782,43103,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ganabaadi.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ganabaadi.md
